ID_INDIVIDU,CODE_MAGASIN,PAYS,ETAT,TAILLE,TAILLE_SG,TAILLE_BONNET
105505,592,FR,N,38,90,C
105511,770,FR,N,40,85,A
105523,371,FR,N,38,85,B
105531,541,FR,N,,,
105532,694,FR,N,40,90,B
105534,721,FR,M,40,85,B
105538,942,FR,N,44,95,B
105544,762,FR,N,,,
105558,941,FR,N,38,90,A
105571,211,FR,N,,,
105574,753,FR,N,,,
105575,592,FR,N,38,85,B
105580,693,FR,N,38,85,B
105591,750,FR,N,40,95,C
105592,61,FR,N,,,
105608,691,FR,N,38,85,D
105615,781,FR,N,42,90,D
105628,151,FR,N,38,90,D
105629,171,FR,N,,,
105631,313,FR,N,42,95,C
105635,313,FR,N,38,90,B
105641,694,FR,N,,,
105642,694,FR,N,40,90,B
105649,694,FR,N,38,95,B
105655,7516,FR,M,3,90,B
105662,920,FR,M,40,95,C
105682,313,FR,N,38,80,A
105688,592,FR,N,,,
105692,641,FR,M,,,
105697,7512,FR,M,38,85,A
105701,942,FR,N,40,90,B
105702,761,FR,N,40,90,A
105706,753,FR,M,42,95,B
105707,841,FR,N,38,90,A
105711,920,FR,N,40,90,B
105737,761,FR,N,,90,D
105741,251,FR,N,,,
105750,763,FR,N,38,85,A
105753,941,FR,M,,85,D
105776,781,FR,N,38,90,B
105789,292,FR,N,,,
105793,381,FR,N,,,
105815,181,FR,N,40,,
105839,920,FR,N,38,90,C
105844,181,FR,N,40,,
105845,211,FR,N,,,
105846,350,FR,M,38,85,C
105847,311,FR,N,,,
105863,841,FR,N,40,90,B
105873,171,FR,N,40,85,B
105875,211,FR,N,,,
105876,211,FR,N,,,
105879,341,FR,N,42,85,B
105891,861,FR,N,40,,
105893,942,FR,N,36,85,A
105898,311,FR,N,38,85,C
105900,591,FR,M,38,85,B
105901,641,FR,M,38,85,B
105904,920,FR,N,40,90,B
105906,942,FR,N,,90,C
105911,181,FR,N,38,,
105914,351,FR,N,42,95,C
105922,761,FR,N,42,90,B
105923,920,FR,N,40,90,B
105933,759,FR,N,,,
105936,292,FR,M,36,85,B
105941,757,FR,N,38,90,D
105953,421,FR,N,42,95,C
105958,721,FR,N,40,90,B
105965,751,FR,N,40,90,A
105969,762,FR,N,42,90,A
105974,920,FR,N,38,85,B
105978,920,FR,N,42,95,C
105982,920,FR,N,42,95,D
105984,922,FR,S,40,90,C
105988,770,FR,N,38,85,B
105990,942,FR,N,42,95,C
105997,694,FR,N,44,90,B
106001,7516,FR,N,38,90,B
106008,7516,FR,N,40,85,C
106009,541,FR,M,,,
106011,292,FR,N,,,
106026,421,FR,N,38,90,B
106038,920,FR,N,40,90,C
106042,141,FR,N,,,
106048,292,FR,N,,,
106049,313,FR,N,38,85,B
106052,313,FR,N,40,,
106054,7516,FR,N,38,85,B
106058,7516,FR,N,40,90,B
106073,694,FR,N,42,90,D
106091,7516,FR,M,40,85,D
106095,920,FR,N,,,
106100,980,FR,N,,,
106102,130,FR,N,,,
106104,151,FR,N,40,90,B
106108,341,FR,N,40,,
106109,341,FR,N,38,85,C
106111,421,FR,N,38,85,C
106113,7512,FR,N,38,90,C
106128,750,FR,N,38,90,D
106129,7512,FR,N,38,85,D
106133,381,FR,N,38,,D
106147,61,FR,N,40,90,B
106165,7516,FR,N,38,85,C
106176,921,FR,N,,,
106183,371,FR,M,42,90,B
106187,141,FR,N,,,
106189,341,FR,N,38,85,C
106195,591,FR,M,40,95,C
106200,7516,FR,N,40,90,C
106206,754,FR,N,90,,1
106215,7516,FR,N,1,85,C
106216,762,FR,N,42,85,A
106223,371,FR,N,36,85,C
106236,980,FR,N,40,90,C
106249,721,FR,N,38,85,B
106255,770,FR,N,38,85,B
106271,341,FR,N,2,90,A
106283,7516,FR,M,38,90,B
106294,941,FR,M,40,85,D
106295,942,FR,N,40,90,B
106296,759,FR,N,,,
106297,7512,FR,N,38,90,C
106298,980,FR,N,,,
106302,291,FR,N,,,
106304,291,FR,N,42,90,C
106306,740,FR,N,38,85,C
106307,920,FR,N,38,95,B
106310,171,FR,N,40,90,A
106312,351,FR,M,42,90,B
106317,740,FR,N,40,90,C
106328,61,FR,N,42,95,C
106334,292,FR,N,,,
106345,740,FR,M,38,85,B
106348,292,FR,N,,,
106351,941,FR,N,42,95,D
106353,750,FR,N,42,95,C
106354,770,FR,N,36,85,C
106357,211,FR,N,38,90,B
106368,371,FR,M,,,
106375,721,FR,N,40,90,C
106377,491,FR,N,90,,C
106378,7516,FR,M,46,100,C
106390,292,FR,N,,,
106400,371,FR,N,36,85,B
106402,630,FR,N,38,85,A
106405,630,FR,N,38,85,B
106410,691,FR,N,,,
106411,691,FR,N,,,
106419,861,FR,N,38,85,B
106424,291,FR,N,40,95,C
106428,351,FR,N,40,85,B
106437,942,FR,N,42,90,B
106439,920,FR,N,44,100,B
106441,131,FR,M,42,90,B
106443,211,FR,N,,,
106444,211,FR,N,,,
106446,292,FR,N,,,
106458,251,FR,N,,,
106459,561,FR,N,40,90,D
106465,561,FR,N,44,100,D
106471,491,FR,N,38,95,B
106472,141,FR,N,,,
106478,251,FR,N,,,
106481,921,FR,N,38,85,B
106483,930,FR,N,,,
106512,591,FR,N,,,
106517,671,FR,N,,,
106519,211,FR,N,,,
106523,920,FR,N,,,
106524,561,FR,N,40,90,B
106526,341,FR,N,42,90,A
106528,922,FR,N,38,85,C
106531,171,FR,N,,,
106542,292,FR,N,,,
106548,331,FR,N,40,90,A
106553,642,FR,M,,,
106560,561,FR,N,38,90,A
106566,592,FR,N,40,90,B
106571,592,FR,N,40,85,C
106577,421,FR,N,38,90,B
106586,541,FR,N,,,
106588,980,FR,N,,,
106592,141,FR,M,,,
106601,251,FR,N,,,
106606,491,FR,N,38,80,B
106611,592,FR,N,40,95,B
106613,592,FR,N,,,
106615,692,FR,M,,,
106625,761,FR,N,40,85,E
106626,762,FR,M,40,,
106628,313,FR,N,38,85,A
106629,861,FR,N,40,90,C
106631,371,FR,N,40,90,B
106642,313,FR,N,40,95,A
106648,292,FR,N,,,
106650,292,FR,N,,,
106662,313,FR,M,,,
106663,313,FR,N,2,85,A
106664,313,FR,M,,,
106670,312,FR,N,36,85,B
106687,630,FR,N,40,90,B
106697,371,FR,M,38,85,A
106709,313,FR,N,38,85,B
106712,313,FR,N,38,80,A
106719,381,FR,N,,,
106725,591,FR,N,40,85,B
106729,763,FR,N,40,90,B
106733,861,FR,N,1,80,A
106742,333,FR,N,40,95,C
106753,441,FR,N,,,
106756,441,FR,N,40,90,C
106760,591,FR,N,38,90,D
106761,592,FR,N,38,90,C
106763,671,FR,N,,,
106764,61,FR,M,36,85,B
106767,740,FR,N,1,85,B
106768,920,FR,N,2,85,B
106769,740,FR,M,,90,C
106773,61,FR,M,40,90,B
106784,861,FR,N,40,,
106791,7516,FR,N,40,85,B
106797,740,FR,N,38,90,B
106802,141,FR,M,38,80,A
106806,292,FR,N,,,
106810,341,FR,N,,,
106825,693,FR,N,38,85,B
106826,740,FR,N,38,95,B
106835,942,FR,M,42,90,A
106837,7512,FR,N,40,90,B
106847,930,FR,N,42,,B
106852,313,FR,N,38,85,B
106859,211,FR,N,,,
106866,350,FR,N,38,85,B
106867,351,FR,N,42,90,C
106885,754,FR,M,38,85,B
106889,7516,FR,N,38,85,B
106892,291,FR,N,40,85,B
106893,211,FR,N,,,
106905,141,FR,N,2,90,C
106907,130,FR,N,40,85,B
106913,291,FR,M,42,95,A
106923,341,FR,N,40,85,B
106925,371,FR,N,40,90,B
106927,441,FR,N,,,
106930,451,FR,N,38,85,B
106931,451,FR,N,38,85,B
106936,530,FR,N,,,
106937,561,FR,N,,,
106939,591,FR,N,38,90,D
106964,750,FR,N,,,
106983,151,FR,N,38,90,B
106990,291,FR,N,38,95,B
106998,371,FR,N,42,90,B
107002,421,FR,N,42,90,B
107006,441,FR,N,,,
107008,171,FR,N,,,
107015,211,FR,N,,,
107023,721,FR,M,40,90,B
107036,753,FR,M,40,90,B
107040,762,FR,N,38,95,D
107043,771,FR,N,44,95,C
107073,7516,FR,N,38,85,A
107077,313,FR,N,,,
107081,313,FR,N,,,
107089,561,,N,,,
107094,740,FR,N,,,
107101,771,FR,N,44,90,C
107125,291,FR,N,42,90,B
107136,371,FR,N,36,85,B
107139,441,FR,N,,,
107149,693,FR,N,40,95,C
107154,921,FR,N,38,90,A
107157,750,FR,N,36,85,B
107162,771,FR,N,38,85,B
107177,381,FR,N,,,
107180,61,FR,N,36,85,A
107182,313,FR,N,42,85,B
107186,841,FR,N,40,90,D
107187,141,FR,N,,,
107195,761,FR,N,,85,D
107197,312,FR,M,38,85,A
107210,721,FR,M,38,85,A
107222,757,FR,M,1,95,C
107230,771,FR,N,,,
107233,920,FR,N,38,85,B
107244,757,FR,N,38,90,B
107249,7512,FR,N,44,95,B
107251,694,FR,M,40,95,B
107258,130,FR,N,38,85,B
107275,313,FR,N,40,90,B
107279,331,FR,N,,,
107289,591,FR,N,40,90,C
107295,753,FR,N,38,90,A
107297,920,FR,N,40,85,B
107300,757,FR,N,36,85,A
107301,920,FR,N,38,85,B
107307,781,FR,N,38,85,A
107325,7512,FR,N,40,85,C
107326,920,FR,N,38,85,A
107327,980,FR,N,,,
107332,130,FR,N,38,90,B
107338,131,FR,N,42,90,B
107350,171,FR,N,,,
107355,313,FR,N,38,85,A
107364,341,FR,N,38,90,C
107370,441,FR,N,,,
107376,451,FR,N,,,
107379,451,FR,N,42,100,D
107386,592,FR,N,38,85,B
107388,642,FR,N,42,90,D
107403,753,FR,N,1,85,A
107408,754,FR,N,40,90,C
107416,591,BE,N,40,95,B
107419,841,FR,M,,85,B
107422,211,FR,M,,,
107428,921,FR,N,44,95,B
107430,921,FR,N,38,85,A
107434,920,FR,N,36,85,C
107446,130,FR,N,2,90,D
107457,841,FR,N,,,
107463,151,FR,N,40,90,B
107469,211,FR,N,,,
107494,691,FR,N,40,85,B
107497,441,FR,N,,,
107499,451,FR,N,34,85,B
107505,630,FR,M,40,90,C
107506,691,FR,N,40,85,B
107529,758,FR,M,42,90,D
107531,757,FR,M,40,90,B
107532,141,FR,N,40,95,C
107540,861,FR,N,38,,
107541,861,FR,M,40,,
107546,781,FR,N,40,90,A
107549,921,FR,N,40,90,C
107552,941,FR,N,38,85,B
107555,922,FR,N,40,90,C
107566,7512,FR,N,38,85,C
107574,757,FR,N,1,90,A
107584,421,FR,N,40,90,D
107594,757,FR,N,40,85,B
107597,762,FR,N,42,95,D
107603,921,FR,N,2,85,D
107609,131,FR,N,40,85,B
107612,131,FR,N,40,90,B
107615,141,FR,N,38,85,C
107620,251,FR,N,40,95,C
107621,451,FR,N,42,95,A
107637,371,FR,N,38,90,B
107644,561,FR,M,40,95,C
107648,694,FR,M,40,95,B
107651,740,FR,N,38,85,B
107654,754,FR,N,2,85,E
107657,922,FR,N,40,95,C
107658,761,FR,N,38,85,B
107661,541,FR,N,40,,
107662,750,FR,N,40,90,D
107663,922,FR,N,42,90,C
107664,922,FR,N,42,95,B
107674,211,FR,N,,,
107676,312,FR,N,38,90,B
107684,151,FR,N,1,85,C
107687,151,FR,N,38,95,C
107692,211,FR,N,,,
107706,341,FR,M,40,90,B
107713,441,FR,M,40,90,A
107738,757,FR,N,38,85,B
107747,758,FR,M,38,90,A
107762,781,FR,N,38,90,A
107766,7516,FR,N,40,90,B
107767,781,FR,N,40,85,A
107772,781,FR,N,40,90,A
107773,757,FR,N,42,90,D
107779,130,FR,N,40,95,C
107787,181,FR,N,38,,
107789,313,FR,N,38,85,A
107803,350,FR,N,40,85,C
107811,930,FR,N,,,
107815,691,FR,M,40,90,C
107836,922,FR,N,40,90,B
107840,292,FR,N,,,
107843,7516,FR,N,38,95,B
107860,331,FR,N,,85,B
107862,341,FR,N,,,
107866,350,FR,N,40,90,A
107868,350,FR,N,,95,B
107875,451,FR,N,,,
107880,592,FR,M,40,95,C
107885,642,FR,M,40,90,B
107886,753,FR,N,2,90,B
107901,350,FR,N,38,90,B
107910,7512,FR,N,40,90,B
107914,841,FR,N,38,85,B
107923,921,FR,M,42,90,B
107928,757,FR,N,40,85,B
107933,781,FR,N,42,95,C
107939,61,FR,M,38,95,A
107941,130,FR,M,38,90,B
107946,131,FR,N,,,
107948,841,FR,N,42,95,D
107954,171,FR,M,,,
107959,171,FR,N,,,
107962,211,FR,N,,,
107972,291,FR,N,40,85,C
107988,381,FR,N,,,
107990,371,FR,N,40,,B
107998,530,FR,N,,,
108006,561,FR,N,,,
108009,592,FR,N,42,95,A
108017,181,FR,N,,,
108018,693,FR,N,,,
108047,758,FR,M,42,90,B
108058,781,FR,N,40,90,B
108060,861,FR,N,42,,
108069,771,FR,N,1,90,B
108078,922,FR,M,38,85,B
108083,930,FR,N,40,85,D
108097,922,FR,N,40,90,B
108102,141,FR,N,,,
108105,151,FR,M,3,90,D
108117,530,FR,M,36,85,D
108124,694,FR,N,1,90,A
108125,740,FR,N,40,90,B
108137,211,FR,N,,,
108138,131,FR,M,,90,D
108146,151,FR,N,46,95,D
108149,181,FR,N,40,90,B
108155,292,FR,N,,,
108159,333,FR,M,38,85,A
108174,770,FR,N,36,85,B
108175,694,FR,M,2,95,B
108179,751,FR,N,42,100,B
108184,761,FR,N,42,95,B
108186,761,FR,N,40,85,A
108196,921,FR,N,1,90,A
108199,922,FR,N,38,85,D
108217,313,FR,N,,,
108226,591,FR,N,1,90,B
108231,694,FR,N,42,90,B
108235,740,FR,N,,95,C
108236,131,FR,M,38,,o
108241,757,FR,N,40,85,A
108246,7512,FR,N,40,90,B
108262,757,FR,N,38,90,A
108269,371,FR,N,,95,B
108277,171,FR,N,,,
108279,292,FR,N,,,
108288,311,FR,N,38,90,B
108301,530,FR,N,42,95,B
108303,530,FR,M,40,90,B
108304,561,FR,N,40,90,C
108306,591,FR,M,42,95,B
108310,592,FR,N,38,85,C
108323,770,FR,N,38,85,B
108338,7512,FR,N,40,90,B
108339,61,FR,N,36,85,B
108344,131,FR,N,38,85,A
108350,181,FR,N,40,90,C
108357,331,FR,N,36,90,B
108361,292,FR,N,,,
108366,331,FR,N,38,85,B
108372,341,FR,N,38,85,B
108381,592,FR,N,38,90,D
108392,721,FR,N,38,90,B
108408,757,FR,N,38,85,B
108410,781,FR,M,38,85,C
108413,922,FR,N,38,90,B
108414,751,FR,S,42,95,D
108415,921,FR,N,40,90,C
108424,530,FR,N,36,85,C
108436,131,FR,N,40,90,B
108439,131,FR,M,40,90,C
108443,841,FR,N,42,90,D
108447,181,FR,N,42,95,C
108448,211,FR,N,,,
108450,211,FR,N,,,
108459,312,FR,N,40,90,C
108462,341,FR,N,2,85,B
108480,491,FR,N,,90,B
108483,511,FR,N,38,80,B
108487,541,FR,N,42,,
108492,591,FR,N,36,85,B
108498,693,FR,N,38,90,C
108503,721,FR,N,38,85,B
108506,721,FR,M,40,85,B
108513,7516,FR,N,40,90,C
108521,761,FR,N,,85,A
108527,861,FR,N,42,,
108529,941,FR,N,36,85,A
108530,771,FR,M,40,90,B
108535,7516,FR,N,40,90,B
108549,771,FR,N,,,
108551,921,FR,N,1,85,B
108557,770,FR,N,42,95,B
108558,770,FR,N,40,85,B
108566,251,FR,N,,,
108572,530,FR,M,38,85,B
108580,441,FR,N,,,
108588,7512,FR,N,38,90,B
108590,141,FR,N,40,90,B
108605,331,FR,N,38,90,A
108611,371,FR,N,38,85,B
108620,541,FR,N,40,,
108623,561,FR,N,38,90,A
108630,561,FR,N,38,85,A
108637,740,FR,N,,95,C
108641,7516,FR,N,42,85,C
108651,761,FR,N,38,85,B
108665,292,FR,N,,,
108669,291,FR,N,40,90,B
108675,331,FR,N,38,90,A
108689,642,FR,N,,,
108711,251,FR,N,42,95,C
108717,921,FR,N,38,90,A
108718,922,FR,N,40,95,B
108720,758,FR,M,36,85,B
108732,371,FR,N,38,90,B
108735,757,FR,N,40,85,B
108749,351,FR,N,42,95,B
108758,331,FR,N,38,90,B
108761,770,FR,N,38,90,C
108768,442,FR,N,40,100,D
108770,770,FR,N,38,90,B
108775,592,FR,N,46,95,C
108777,630,FR,N,,90,B
108781,332,BE,N,42,90,E
108788,181,FR,N,40,90,D
108789,750,FR,N,40,90,B
108797,921,FR,N,40,95,A
108807,7512,FR,N,36,90,B
108823,331,FR,N,40,90,B
108825,331,FR,N,44,95,B
108828,341,FR,N,44,85,B
108831,350,FR,N,36,85,
108853,721,FR,N,38,90,B
108855,740,FR,N,38,95,B
108865,921,FR,N,40,85,B
108867,758,FR,N,38,85,A
108875,841,FR,N,1,85,B
108892,980,FR,N,38,95,B
108907,130,FR,N,36,85,B
108921,781,FR,N,42,,B
108923,342,FR,M,42,90,C
108929,331,FR,N,38,85,A
108949,442,FR,N,46,95,C
108959,530,FR,N,,,
108973,694,FR,N,38,90,B
108976,721,FR,N,40,90,B
108982,7512,FR,N,40,85,B
108987,757,FR,N,40,85,B
108990,750,FR,M,40,95,C
108998,541,FR,N,,,
109011,770,FR,N,40,85,C
109013,861,FR,N,38,,9
109019,7516,FR,N,40,85,A
109029,922,FR,N,38,85,B
109041,141,FR,M,40,90,C
109042,141,FR,N,0,,
109047,311,FR,N,36,85,C
109048,333,FR,M,42,95,C
109049,642,FR,N,40,90,B
109060,642,FR,N,38,85,B
109064,750,FR,N,,,
109068,7511,FR,S,,,
109082,942,FR,M,38,85,B
109095,292,FR,N,,,
109097,291,FR,N,40,95,D
109099,291,FR,M,42,85,B
109100,292,FR,N,,,
109104,332,FR,M,40,90,B
109105,331,FR,N,40,90,A
109110,351,FR,N,40,90,B
109117,441,FR,N,,,
109122,561,,N,40,90,B
109124,592,FR,N,42,90,B
109134,752,FR,N,42,,
109137,7516,FR,N,44,100,D
109141,922,FR,N,44,95,B
109142,7516,FR,M,38,85,A
109149,441,FR,N,,,
109154,922,FR,N,42,90,B
109155,750,FR,N,40,90,B
109161,750,FR,N,38,85,B
109170,171,FR,N,,,
109172,181,FR,N,40,95,B
109179,291,FR,M,38,90,B
109184,292,FR,N,,,
109186,342,FR,N,2,90,A
109188,311,FR,N,40,90,B
109193,341,FR,M,38,90,A
109196,350,FR,M,38,85,A
109197,351,FR,N,38,85,B
109199,740,FR,N,44,95,C
109205,371,FR,N,36,85,B
109208,530,FR,N,,,
109215,511,FR,N,40,85,B
109216,642,FR,M,40,95,C
109219,671,FR,N,,,
109238,771,FR,N,,,
109248,941,FR,N,38,85,B
109257,941,FR,N,38,85,B
109266,130,FR,N,38,85,C
109267,130,FR,N,38,90,B
109268,693,FR,N,2,90,B
109272,251,FR,N,,,
109275,331,FR,N,38,85,E
109277,331,FR,N,,,
109279,341,FR,N,42,95,B
109296,491,FR,N,44,95,C
109298,511,FR,N,38,90,B
109304,642,FR,N,40,90,B
109318,7516,FR,N,38,90,B
109324,762,FR,N,40,95,C
109337,757,FR,N,42,95,A
109339,922,FR,N,40,,A
109343,491,FR,N,40,85,B
109360,292,FR,N,,,
109362,292,FR,N,,,
109368,311,FR,N,42,90,B
109372,331,FR,N,38,90,A
109374,331,FR,N,42,95,B
109377,332,FR,N,,,
109380,350,FR,N,40,90,B
109387,421,FR,N,40,90,A
109401,491,FR,N,40,90,C
109407,561,FR,N,42,95,B
109411,592,FR,M,38,85,C
109413,592,FR,N,40,90,B
109421,693,FR,N,38,,
109422,721,FR,M,40,85,B
109428,756,FR,N,42,90,B
109435,592,FR,N,40,95,D
109436,761,FR,N,38,90,A
109449,781,FR,N,38,90,C
109452,771,FR,N,,,
109455,920,FR,M,36,85,B
109458,920,FR,N,42,90,C
109464,920,FR,N,40,85,B
109474,181,FR,N,,,
109485,130,FR,M,38,85,A
109506,291,FR,N,42,90,B
109523,342,FR,N,40,85,B
109532,351,FR,N,38,85,A
109533,350,FR,N,42,90,D
109544,721,FR,N,36,85,B
109546,442,FR,N,,,
109548,451,FR,M,40,85,B
109555,530,FR,N,,,
109581,861,FR,M,38,,
109614,861,FR,N,40,,
109616,781,FR,N,38,85,B
109625,921,FR,M,42,95,B
109627,922,FR,N,38,80,A
109636,770,FR,M,42,90,C
109638,930,FR,N,36,85,B
109643,759,FR,N,,,
109649,7516,FR,N,,,
109650,841,FR,N,40,90,C
109655,331,FR,N,42,95,D
109672,291,FR,N,40,85,B
109686,692,FR,N,,,
109687,251,FR,N,40,85,B
109693,7511,FR,M,,,
109707,920,FR,M,38,85,B
109711,921,FR,N,42,90,B
109715,7511,FR,N,40,,B
109724,171,FR,N,,,
109728,313,FR,N,,,
109735,350,FR,N,38,85,B
109737,350,FR,N,42,90,B
109739,350,FR,N,42,95,D
109740,371,FR,N,38,85,B
109742,421,FR,N,44,90,A
109743,421,FR,N,38,85,A
109758,341,FR,N,1,85,C
109776,781,FR,N,,,
109784,750,FR,N,44,100,C
109796,171,FR,N,,,
109814,350,FR,N,40,95,B
109818,371,FR,N,38,,
109822,442,FR,N,42,90,A
109831,592,FR,N,,,
109845,757,FR,N,40,90,C
109851,920,FR,M,38,90,D
109855,441,FR,N,,,
109871,7512,FR,N,42,90,D
109879,141,FR,N,38,85,C
109884,761,FR,N,38,85,B
109885,292,FR,N,,,
109906,451,FR,N,38,85,C
109912,750,FR,N,38,85,B
109918,754,FR,N,40,95,B
109926,750,FR,N,40,90,B
109928,921,FR,N,40,85,A
109934,841,FR,N,40,95,D
109943,921,FR,N,40,90,A
109947,756,FR,N,36,85,C
109948,920,FR,N,40,85,A
109956,7512,NL,S,,,
109963,131,FR,N,40,90,D
109970,131,FR,N,38,85,B
109983,131,FR,N,42,90,B
109984,131,FR,N,38,95,C
109988,131,FR,N,38,85,D
109989,131,FR,N,38,90,D
109993,151,FR,N,38,95,B
109997,131,FR,M,38,,o
110002,841,FR,N,1,85,B
110024,530,FR,N,40,90,B
110031,721,FR,N,38,85,A
110032,740,FR,N,,,
110041,920,FR,N,40,95,C
110042,753,FR,N,38,85,B
110050,770,FR,N,40,90,A
110057,841,FR,N,38,85,B
110067,781,FR,N,38,85,B
110089,211,FR,N,36,90,B
110112,171,FR,N,,,
110113,171,FR,N,,,
110134,313,FR,M,40,85,C
110149,351,FR,N,44,95,C
110155,441,FR,M,,,
110159,441,FR,N,,,
110164,451,FR,N,38,95,A
110165,451,FR,N,40,90,C
110167,491,FR,N,40,85,A
110168,491,FR,N,40,85,A
110172,530,FR,N,,,
110188,131,FR,N,42,95,B
110201,921,FR,N,42,90,D
110202,754,FR,N,40,85,D
110214,721,FR,N,42,90,D
110229,771,FR,N,,,
110238,941,FR,N,38,90,A
110243,922,FR,N,40,90,A
110257,7512,FR,N,42,90,C
110258,7512,FR,N,40,90,C
110261,7512,FR,N,2,90,B
110288,693,FR,N,38,90,B
110294,592,FR,N,,,
110298,671,FR,N,,,
110304,758,FR,M,38,85,C
110311,770,FR,N,44,95,C
110313,841,FR,N,40,90,C
110328,861,FR,N,40,,
110331,171,FR,N,,,
110335,291,FR,N,42,90,B
110337,291,FR,N,38,90,A
110339,841,FR,N,1,90,D
110343,312,FR,N,,,
110344,312,FR,N,46,95,B
110363,541,FR,N,,38,
110379,762,FR,N,38,90,B
110386,920,FR,N,1,85,A
110409,130,FR,N,,,
110410,131,FR,N,38,85,A
110425,511,FR,M,36,85,C
110438,693,FR,N,40,90,B
110443,861,FR,M,40,,
110447,930,FR,N,38,90,B
110453,941,FR,N,40,90,B
110454,941,FR,N,40,85,B
110463,511,FR,N,38,85,A
110465,61,FR,N,,,
110472,131,FR,N,38,85,A
110478,181,FR,N,,,
110480,211,FR,N,,,
110484,312,FR,N,44,95,B
110489,311,FR,M,,,
110492,331,FR,N,36,85,B
110497,350,FR,N,38,85,B
110535,762,FR,N,42,85,B
110539,757,FR,N,40,90,D
110544,861,FR,N,40,85,A
110553,980,FR,N,,,
110559,770,FR,N,,90,B
110569,759,BE,N,,,
110572,131,FR,N,,,
110576,131,FR,M,40,90,B
110577,131,FR,N,42,95,B
110579,861,FR,M,38,,
110582,171,FR,N,,,
110588,292,FR,N,,,
110591,841,FR,N,36,85,B
110597,312,FR,N,40,95,C
110603,332,FR,M,,,
110611,491,FR,N,38,85,B
110635,740,FR,N,,,
110637,740,FR,N,40,90,B
110670,922,FR,M,40,85,A
110671,941,FR,N,42,90,B
110672,941,FR,N,38,90,B
110684,753,,N,3,90,C
110686,312,FR,N,40,95,B
110687,311,FR,N,,,
110688,740,CH,N,,,
110690,141,FR,N,40,90,C
110691,130,FR,N,40,90,
110706,141,FR,N,42,90,C
110710,171,FR,N,,,
110714,171,FR,N,,,
110721,211,FR,N,,,
110722,759,FR,N,,,
110729,291,FR,N,40,90,A
110736,313,FR,N,38,90,B
110742,312,FR,N,40,95,C
110743,331,FR,N,36,85,A
110748,351,FR,N,38,90,A
110764,442,FR,N,,,
110768,491,FR,N,40,,
110773,511,FR,N,,,
110799,211,FR,M,,,
110800,861,FR,N,38,,
110809,7516,FR,M,40,85,B
110813,750,FR,N,40,90,A
110828,759,FR,N,,,
110833,841,FR,N,40,90,C
110843,941,FR,N,38,90,A
110851,922,FR,N,40,85,E
110857,930,FR,N,38,85,A
110863,941,FR,N,46,95,C
110866,781,FR,N,,,
110869,7512,FR,N,38,85,A
110874,7512,FR,N,40,90,B
110878,141,FR,N,42,90,B
110879,131,FR,C,,,
110883,312,FR,N,,,
110889,131,FR,N,38,95,B
110890,381,FR,N,,,
110892,451,FR,N,36,85,B
110902,332,FR,S,40,,
110903,332,FR,M,,95,D
110907,351,FR,N,44,95,D
110911,442,FR,N,38,85,C
110917,693,FR,N,38,85,A
110925,758,FR,M,42,95,B
110933,941,FR,N,38,95,C
110936,759,FR,N,,,
110939,759,FR,N,,,
110945,7512,FR,M,3,95,C
110946,841,FR,N,40,85,
110948,130,FR,N,40,,
110949,131,FR,N,38,85,C
110950,131,FR,N,40,90,B
110951,131,FR,M,44,90,D
110952,130,FR,N,36,85,B
110954,151,FR,N,42,90,B
110962,251,FR,N,,,
110968,312,FR,N,40,95,A
110977,441,FR,N,,,
110980,451,FR,N,,,
110989,691,FR,N,38,90,B
110990,692,FR,N,42,95,C
110991,692,FR,M,40,85,B
110997,754,FR,N,38,85,B
111004,761,FR,N,,95,D
111007,757,FR,N,38,90,B
111010,861,FR,N,44,,
111013,922,FR,M,40,95,B
111026,980,FR,N,1,85,C
111036,131,FR,N,44,95,B
111038,131,FR,N,42,95,C
111040,131,FR,M,38,85,C
111047,171,FR,N,,,
111053,292,FR,N,,,
111059,313,FR,N,38,90,A
111067,561,FR,M,36,85,C
111070,451,FR,N,38,85,B
111074,630,FR,N,40,85,B
111083,740,FR,N,38,80,A
111087,753,FR,M,,90,B
111090,759,FR,N,,,
111102,761,FR,N,,,
111108,781,FR,N,40,95,A
111109,920,FR,N,42,90,D
111118,759,FR,N,,,
111121,920,,M,1,85,B
111125,930,FR,N,40,95,B
111126,930,FR,N,40,90,D
111131,7512,FR,M,40,90,B
111150,251,FR,N,,,
111151,759,FR,N,,,
111154,291,FR,N,42,95,A
111165,342,FR,N,42,90,B
111171,451,FR,N,40,90,B
111173,491,FR,N,38,85,C
111175,441,FR,N,,,
111180,530,FR,N,,,
111182,592,FR,N,38,85,A
111193,721,FR,M,38,85,B
111210,770,FR,N,38,85,B
111215,861,FR,M,38,,
111219,921,FR,N,3,90,A
111228,759,FR,N,,,
111231,930,FR,N,40,95,E
111254,151,FR,N,44,95,E
111260,291,FR,N,38,90,B
111261,291,FR,N,42,90,B
111264,311,FR,N,,,
111279,350,FR,N,42,95,A
111282,371,FR,N,42,90,B
111283,381,FR,M,,,
111290,442,FR,N,42,95,D
111307,740,FR,N,,,
111316,7516,FR,M,36,85,B
111325,759,FR,N,,,
111331,762,FR,N,42,90,B
111340,841,FR,N,40,95,C
111347,7511,FR,N,,,
111361,693,FR,M,38,85,A
111377,131,FR,N,40,90,B
111389,721,FR,M,42,95,C
111391,171,FR,N,,,
