ID_ARTICLE,ID_MODELE,ID_OPTION,MODELE,OPTION_PTT,COLORIS,POSITION,GRILLE,EAN
57804,20,10802,124,VIREV,47,1,10,3585211659546
57805,20,10803,124,VIREV,47,2,10,3585211659553
57806,20,10804,124,VIREV,47,3,10,3585211659560
57807,20,10805,124,VIREV,47,4,10,3585211659577
57812,20,10810,124,VIREV,7112,1,10,3585211659584
57813,20,10811,124,VIREV,7112,2,10,3585211659591
57814,20,10812,124,VIREV,7112,3,10,3585211659607
57815,20,10813,124,VIREV,7112,4,10,3585211659614
57840,24,10838,141,VIREV,67,1,10,3585211659621
57841,24,10839,141,VIREV,67,2,10,3585211659638
57842,24,10840,141,VIREV,67,3,10,3585211659645
57843,24,10841,141,VIREV,67,4,10,3585211659652
57832,24,10830,141,VIREV,11,1,10,3585211659669
57833,24,10831,141,VIREV,11,2,10,3585211659676
57834,24,10832,141,VIREV,11,3,10,3585211659683
57835,24,10833,141,VIREV,11,4,10,3585211659690
57836,24,10834,141,VIREV,47,1,10,3585211659706
57837,24,10835,141,VIREV,47,2,10,3585211659713
57838,24,10836,141,VIREV,47,3,10,3585211659720
57839,24,10837,141,VIREV,47,4,10,3585211659737
57844,24,10842,141,VIREV,7112,1,10,3585211659744
57845,24,10843,141,VIREV,7112,2,10,3585211659751
57846,24,10844,141,VIREV,7112,3,10,3585211659768
57847,24,10845,141,VIREV,7112,4,10,3585211659775
57772,90,10770,120,VIREV,67,2,3,3585211659782
57773,90,10771,120,VIREV,67,3,3,3585211659799
57774,90,10772,120,VIREV,67,4,3,3585211659805
57775,90,10773,120,VIREV,67,5,3,3585211659812
57776,90,10774,120,VIREV,67,6,3,3585211659829
57777,90,10775,120,VIREV,67,7,3,3585211659836
57760,90,10758,120,VIREV,11,2,3,3585211659843
57761,90,10759,120,VIREV,11,3,3,3585211659850
57762,90,10760,120,VIREV,11,4,3,3585211659867
57763,90,10761,120,VIREV,11,5,3,3585211659874
57764,90,10762,120,VIREV,11,6,3,3585211659881
57765,90,10763,120,VIREV,11,7,3,3585211659898
57766,90,10764,120,VIREV,47,2,3,3585211659904
57767,90,10765,120,VIREV,47,3,3,3585211659911
57768,90,10766,120,VIREV,47,4,3,3585211659928
57769,90,10767,120,VIREV,47,5,3,3585211659935
57770,90,10768,120,VIREV,47,6,3,3585211659942
57771,90,10769,120,VIREV,47,7,3,3585211659959
57778,90,10776,120,VIREV,7112,2,3,3585211659966
57779,90,10777,120,VIREV,7112,3,3,3585211659973
57780,90,10778,120,VIREV,7112,4,3,3585211659980
57781,90,10779,120,VIREV,7112,5,3,3585211659997
57782,90,10780,120,VIREV,7112,6,3,3585211660009
57783,90,10781,120,VIREV,7112,7,3,3585211660016
57824,97,10822,140,VIREV,67,1,10,3585211660023
57825,97,10823,140,VIREV,67,2,10,3585211660030
57826,97,10824,140,VIREV,67,3,10,3585211660047
57827,97,10825,140,VIREV,67,4,10,3585211660054
57816,97,10814,140,VIREV,11,1,10,3585211660061
57817,97,10815,140,VIREV,11,2,10,3585211660078
57818,97,10816,140,VIREV,11,3,10,3585211660085
57819,97,10817,140,VIREV,11,4,10,3585211660092
57820,97,10818,140,VIREV,47,1,10,3585211660108
57821,97,10819,140,VIREV,47,2,10,3585211660115
57822,97,10820,140,VIREV,47,3,10,3585211660122
57823,97,10821,140,VIREV,47,4,10,3585211660139
57828,97,10826,140,VIREV,7112,1,10,3585211660146
57829,97,10827,140,VIREV,7112,2,10,3585211660153
57830,97,10828,140,VIREV,7112,3,10,3585211660160
57831,97,10829,140,VIREV,7112,4,10,3585211660177
56746,31,9868,247,INTRI,41,2,3,3585211660184
56747,31,9869,247,INTRI,41,3,3,3585211660191
56748,31,9870,247,INTRI,41,4,3,3585211660207
56749,31,9871,247,INTRI,41,5,3,3585211660214
56750,31,9872,247,INTRI,41,6,3,3585211660221
56751,31,9873,247,INTRI,47,2,3,3585211660238
56752,31,9874,247,INTRI,47,3,3,3585211660245
56753,31,9875,247,INTRI,47,4,3,3585211660252
56754,31,9876,247,INTRI,47,5,3,3585211660269
56755,31,9877,247,INTRI,47,6,3,3585211660276
56756,31,9878,247,INTRI,96,2,3,3585211660283
56757,31,9879,247,INTRI,96,3,3,3585211660290
56758,31,9880,247,INTRI,96,4,3,3585211660306
56759,31,9881,247,INTRI,96,5,3,3585211660313
56760,31,9882,247,INTRI,96,6,3,3585211660320
56731,30,9853,245,INTRI,41,2,3,3585211660337
56732,30,9854,245,INTRI,41,3,3,3585211660344
56733,30,9855,245,INTRI,41,4,3,3585211660351
56734,30,9856,245,INTRI,41,5,3,3585211660368
56735,30,9857,245,INTRI,41,6,3,3585211660375
56736,30,9858,245,INTRI,47,2,3,3585211660382
56737,30,9859,245,INTRI,47,3,3,3585211660399
56738,30,9860,245,INTRI,47,4,3,3585211660405
56739,30,9861,245,INTRI,47,5,3,3585211660412
56740,30,9862,245,INTRI,47,6,3,3585211660429
56741,30,9863,245,INTRI,96,2,3,3585211660436
56742,30,9864,245,INTRI,96,3,3,3585211660443
56743,30,9865,245,INTRI,96,4,3,3585211660450
56744,30,9866,245,INTRI,96,5,3,3585211660467
56745,30,9867,245,INTRI,96,6,3,3585211660474
56716,174,9838,226,INTRI,41,2,3,3585211660481
56717,174,9839,226,INTRI,41,3,3,3585211660498
56718,174,9840,226,INTRI,41,4,3,3585211660504
56719,174,9841,226,INTRI,41,5,3,3585211660511
56720,174,9842,226,INTRI,41,6,3,3585211660528
56721,174,9843,226,INTRI,47,2,3,3585211660535
56722,174,9844,226,INTRI,47,3,3,3585211660542
56723,174,9845,226,INTRI,47,4,3,3585211660559
56724,174,9846,226,INTRI,47,5,3,3585211660566
56725,174,9847,226,INTRI,47,6,3,3585211660573
56726,174,9848,226,INTRI,96,2,3,3585211660580
56727,174,9849,226,INTRI,96,3,3,3585211660597
56728,174,9850,226,INTRI,96,4,3,3585211660603
56729,174,9851,226,INTRI,96,5,3,3585211660610
56730,174,9852,226,INTRI,96,6,3,3585211660627
56776,42,9898,273,INTRI,41,1,10,3585211660634
56777,42,9899,273,INTRI,41,2,10,3585211660641
56778,42,9900,273,INTRI,41,3,10,3585211660658
56779,42,9901,273,INTRI,47,1,10,3585211660672
56780,42,9902,273,INTRI,47,2,10,3585211660689
56781,42,9903,273,INTRI,47,3,10,3585211660696
56782,42,9904,273,INTRI,96,1,10,3585211660719
56783,42,9905,273,INTRI,96,2,10,3585211660726
56784,42,9906,273,INTRI,96,3,10,3585211660733
56692,21,9814,128,INTRI,41,1,10,3585211660757
56693,21,9815,128,INTRI,41,2,10,3585211660764
56694,21,9816,128,INTRI,41,3,10,3585211660771
56695,21,9817,128,INTRI,41,4,10,3585211660788
56696,21,9818,128,INTRI,47,1,10,3585211660795
56697,21,9819,128,INTRI,47,2,10,3585211660801
56698,21,9820,128,INTRI,47,3,10,3585211660818
56699,21,9821,128,INTRI,47,4,10,3585211660825
56700,21,9822,128,INTRI,96,1,10,3585211660832
56701,21,9823,128,INTRI,96,2,10,3585211660849
56702,21,9824,128,INTRI,96,3,10,3585211660856
56703,21,9825,128,INTRI,96,4,10,3585211660863
56509,29,748,244,HERBI,11,2,3,3585211660870
56510,29,748,244,HERBI,11,3,3,3585211660887
56511,29,748,244,HERBI,11,4,3,3585211660894
56512,29,748,244,HERBI,11,5,3,3585211660900
56513,29,748,244,HERBI,11,6,3,3585211660917
56514,29,748,244,HERBI,11,7,3,3585211660924
56515,29,748,244,HERBI,96,2,3,3585211660931
56516,29,748,244,HERBI,96,3,3,3585211660948
56517,29,748,244,HERBI,96,4,3,3585211660955
56518,29,748,244,HERBI,96,5,3,3585211660962
56519,29,748,244,HERBI,96,6,3,3585211660979
56520,29,748,244,HERBI,96,7,3,3585211660986
56521,32,748,248,HERBI,11,2,3,3585211660993
56522,32,748,248,HERBI,11,3,3,3585211661006
56523,32,748,248,HERBI,11,4,3,3585211661013
56524,32,748,248,HERBI,11,5,3,3585211661020
56525,32,748,248,HERBI,11,6,3,3585211661037
56526,32,748,248,HERBI,11,7,3,3585211661044
56527,32,748,248,HERBI,96,2,3,3585211661051
56528,32,748,248,HERBI,96,3,3,3585211661068
56529,32,748,248,HERBI,96,4,3,3585211661075
56530,32,748,248,HERBI,96,5,3,3585211661082
56531,32,748,248,HERBI,96,6,3,3585211661099
56532,32,748,248,HERBI,96,7,3,3585211661105
56533,126,748,260,HERBI,11,2,3,3585211661112
56534,126,748,260,HERBI,11,3,3,3585211661129
56535,126,748,260,HERBI,11,4,3,3585211661136
56536,126,748,260,HERBI,11,5,3,3585211661143
56537,126,748,260,HERBI,11,6,3,3585211661150
56538,126,748,260,HERBI,11,7,3,3585211661167
56539,126,748,260,HERBI,96,2,3,3585211661174
56540,126,748,260,HERBI,96,3,3,3585211661181
56541,126,748,260,HERBI,96,4,3,3585211661198
56542,126,748,260,HERBI,96,5,3,3585211661204
56543,126,748,260,HERBI,96,6,3,3585211661211
56544,126,748,260,HERBI,96,7,3,3585211661228
54105,236,7961,526C,BOHEM,62,4,25,3585211661235
54106,236,7962,526C,BOHEM,62,5,25,3585211661242
54107,236,7963,526C,BOHEM,62,6,25,3585211661259
54108,236,7964,526C,BOHEM,74,4,25,3585211661273
54109,236,7965,526C,BOHEM,74,5,25,3585211661280
54110,236,7966,526C,BOHEM,74,6,25,3585211661297
54091,186,7947,526A,BOHEM,62,3,25,3585211661310
54092,186,7948,526A,BOHEM,62,4,25,3585211661327
54093,186,7949,526A,BOHEM,62,5,25,3585211661334
54094,186,7950,526A,BOHEM,62,6,25,3585211661341
54095,186,7951,526A,BOHEM,74,3,25,3585211661358
54096,186,7952,526A,BOHEM,74,4,25,3585211661365
54097,186,7953,526A,BOHEM,74,5,25,3585211661372
54098,186,7954,526A,BOHEM,74,6,25,3585211661389
54490,186,8343,526A,CAPFE,20,3,25,3585211661396
54491,186,8344,526A,CAPFE,20,4,25,3585211661402
54492,186,8345,526A,CAPFE,20,5,25,3585211661419
54493,186,8346,526A,CAPFE,20,6,25,3585211661426
54494,186,8347,526A,CAPFE,67,3,25,3585211661433
54495,186,8348,526A,CAPFE,67,4,25,3585211661440
54496,186,8349,526A,CAPFE,67,5,25,3585211661457
54497,186,8350,526A,CAPFE,67,6,25,3585211661464
54498,186,8351,526A,CAPFE,90,3,25,3585211661471
54499,186,8352,526A,CAPFE,90,4,25,3585211661488
54500,186,8353,526A,CAPFE,90,5,25,3585211661495
54501,186,8354,526A,CAPFE,90,6,25,3585211661501
54511,236,8364,526C,CAPFE,20,4,25,3585211661518
54512,236,8365,526C,CAPFE,20,5,25,3585211661525
54513,236,8366,526C,CAPFE,20,6,25,3585211661532
54514,236,8367,526C,CAPFE,67,4,25,3585211661556
54515,236,8368,526C,CAPFE,67,5,25,3585211661563
54516,236,8369,526C,CAPFE,67,6,25,3585211661570
54517,236,8370,526C,CAPFE,90,4,25,3585211661594
54518,236,8371,526C,CAPFE,90,5,25,3585211661600
54519,236,8372,526C,CAPFE,90,6,25,3585211661617
57058,227,10180,101B,MILAD,21,4,25,3585211661631
57059,227,10181,101B,MILAD,21,5,25,3585211661648
57060,227,10182,101B,MILAD,21,6,25,3585211661655
57061,227,10183,101B,MILAD,21,7,25,3585211661662
57062,227,10184,101B,MILAD,60,4,25,3585211661679
57063,227,10185,101B,MILAD,60,5,25,3585211661686
57064,227,10186,101B,MILAD,60,6,25,3585211661693
57065,227,10187,101B,MILAD,60,7,25,3585211661709
57066,228,10188,101C,MILAD,21,4,25,3585211661716
57067,228,10189,101C,MILAD,21,5,25,3585211661723
57068,228,10190,101C,MILAD,21,6,25,3585211661730
57069,228,10191,101C,MILAD,21,7,25,3585211661747
57070,228,10192,101C,MILAD,60,4,25,3585211661754
57071,228,10193,101C,MILAD,60,5,25,3585211661761
57072,228,10194,101C,MILAD,60,6,25,3585211661778
57073,228,10195,101C,MILAD,60,7,25,3585211661785
57074,229,10196,101D,MILAD,21,4,25,3585211661792
57075,229,10197,101D,MILAD,21,5,25,3585211661808
57076,229,10198,101D,MILAD,21,6,25,3585211661815
57077,229,10199,101D,MILAD,21,7,25,3585211661822
57078,229,10200,101D,MILAD,60,4,25,3585211661839
57079,229,10201,101D,MILAD,60,5,25,3585211661846
57080,229,10202,101D,MILAD,60,6,25,3585211661853
57081,229,10203,101D,MILAD,60,7,25,3585211661860
57102,199,10224,107A,MILAD,21,4,25,3585211661884
57103,199,10225,107A,MILAD,21,5,25,3585211661891
57104,199,10226,107A,MILAD,21,6,25,3585211661907
57105,199,10227,107A,MILAD,60,4,25,3585211661921
57106,199,10228,107A,MILAD,60,5,25,3585211661938
57107,199,10229,107A,MILAD,60,6,25,3585211661945
57108,200,10230,107B,MILAD,21,4,25,3585211661952
57109,200,10231,107B,MILAD,21,5,25,3585211661969
57110,200,10232,107B,MILAD,21,6,25,3585211661976
57111,200,10233,107B,MILAD,60,4,25,3585211661983
57112,200,10234,107B,MILAD,60,5,25,3585211661990
57113,200,10235,107B,MILAD,60,6,25,3585211662003
57114,254,10236,107C,MILAD,21,4,25,3585211662010
57115,254,10237,107C,MILAD,21,5,25,3585211662027
57116,254,10238,107C,MILAD,21,6,25,3585211662034
57117,254,10239,107C,MILAD,60,4,25,3585211662041
57118,254,10240,107C,MILAD,60,5,25,3585211662058
57119,254,10241,107C,MILAD,60,6,25,3585211662065
57082,175,10204,106A,MILAD,21,3,25,3585211662072
57083,175,10205,106A,MILAD,21,4,25,3585211662089
57084,175,10206,106A,MILAD,21,5,25,3585211662096
57085,175,10207,106A,MILAD,21,6,25,3585211662102
57086,175,10208,106A,MILAD,60,3,25,3585211662119
57087,175,10209,106A,MILAD,60,4,25,3585211662126
57088,175,10210,106A,MILAD,60,5,25,3585211662133
57089,175,10211,106A,MILAD,60,6,25,3585211662140
57090,176,10212,106B,MILAD,21,4,25,3585211662157
57091,176,10213,106B,MILAD,21,5,25,3585211662164
57092,176,10214,106B,MILAD,21,6,25,3585211662171
57093,176,10215,106B,MILAD,60,4,25,3585211662195
57094,176,10216,106B,MILAD,60,5,25,3585211662201
57095,176,10217,106B,MILAD,60,6,25,3585211662218
57096,222,10218,106C,MILAD,21,4,25,3585211662232
57097,222,10219,106C,MILAD,21,5,25,3585211662249
57098,222,10220,106C,MILAD,21,6,25,3585211662256
57099,222,10221,106C,MILAD,60,4,25,3585211662270
57100,222,10222,106C,MILAD,60,5,25,3585211662287
57101,222,10223,106C,MILAD,60,6,25,3585211662294
57120,90,10242,120,MILAD,21,2,3,3585211662317
57121,90,10243,120,MILAD,21,3,3,3585211662324
57122,90,10244,120,MILAD,21,4,3,3585211662331
57123,90,10245,120,MILAD,21,5,3,3585211662348
57124,90,10246,120,MILAD,21,6,3,3585211662355
57125,90,10247,120,MILAD,21,7,3,3585211662362
57126,90,10248,120,MILAD,60,2,3,3585211662379
57127,90,10249,120,MILAD,60,3,3,3585211662386
57128,90,10250,120,MILAD,60,4,3,3585211662393
57129,90,10251,120,MILAD,60,5,3,3585211662409
57130,90,10252,120,MILAD,60,6,3,3585211662416
57131,90,10253,120,MILAD,60,7,3,3585211662423
57142,21,10264,128,MILAD,21,1,10,3585211662430
57143,21,10265,128,MILAD,21,2,10,3585211662447
57144,21,10266,128,MILAD,21,3,10,3585211662454
57145,21,10267,128,MILAD,21,4,10,3585211662461
57146,21,10268,128,MILAD,60,1,10,3585211662478
57147,21,10269,128,MILAD,60,2,10,3585211662485
57148,21,10270,128,MILAD,60,3,10,3585211662492
57149,21,10271,128,MILAD,60,4,10,3585211662508
57132,159,10254,126,MILAD,21,2,3,3585211662515
57133,159,10255,126,MILAD,21,3,3,3585211662522
57134,159,10256,126,MILAD,21,4,3,3585211662539
57135,159,10257,126,MILAD,21,5,3,3585211662546
57136,159,10258,126,MILAD,21,6,3,3585211662553
57137,159,10259,126,MILAD,60,2,3,3585211662560
57138,159,10260,126,MILAD,60,3,3,3585211662577
57139,159,10261,126,MILAD,60,4,3,3585211662584
57140,159,10262,126,MILAD,60,5,3,3585211662591
57141,159,10263,126,MILAD,60,6,3,3585211662607
51090,174,2245,226,HOUPE,48,1,10,3585211662614
51091,174,2245,226,HOUPE,48,2,10,3585211662621
51092,174,2245,226,HOUPE,48,3,10,3585211662638
51093,174,2245,226,HOUPE,48,4,10,3585211662645
51094,174,2245,226,HOUPE,96,1,10,3585211662652
51095,174,2245,226,HOUPE,96,2,10,3585211662669
51096,174,2245,226,HOUPE,96,3,10,3585211662676
51097,174,2245,226,HOUPE,96,4,10,3585211662683
51102,174,2245,226,HOUPE,7112,1,10,3585211662690
51103,174,2245,226,HOUPE,7112,2,10,3585211662706
51104,174,2245,226,HOUPE,7112,3,10,3585211662713
51105,174,2245,226,HOUPE,7112,4,10,3585211662720
51098,174,2245,226,HOUPE,4708,1,10,3585211662737
51099,174,2245,226,HOUPE,4708,2,10,3585211662744
51100,174,2245,226,HOUPE,4708,3,10,3585211662751
51101,174,2245,226,HOUPE,4708,4,10,3585211662768
51130,30,2245,245,HOUPE,48,1,4,3585211662775
51131,30,2245,245,HOUPE,48,2,4,3585211662782
51132,30,2245,245,HOUPE,48,3,4,3585211662799
51133,30,2245,245,HOUPE,48,4,4,3585211662805
51138,30,2245,245,HOUPE,96,1,4,3585211662812
51139,30,2245,245,HOUPE,96,2,4,3585211662829
51140,30,2245,245,HOUPE,96,3,4,3585211662836
51141,30,2245,245,HOUPE,96,4,4,3585211662843
51154,30,2245,245,HOUPE,7112,1,4,3585211662850
51155,30,2245,245,HOUPE,7112,2,4,3585211662867
51156,30,2245,245,HOUPE,7112,3,4,3585211662874
51157,30,2245,245,HOUPE,7112,4,4,3585211662881
51150,30,2245,245,HOUPE,4708,1,4,3585211662898
51151,30,2245,245,HOUPE,4708,2,4,3585211662904
51152,30,2245,245,HOUPE,4708,3,4,3585211662911
51153,30,2245,245,HOUPE,4708,4,4,3585211662928
51182,32,2245,248,HOUPE,48,1,4,3585211662935
51183,32,2245,248,HOUPE,48,2,4,3585211662942
51184,32,2245,248,HOUPE,48,3,4,3585211662959
51185,32,2245,248,HOUPE,48,4,4,3585211662966
51186,32,2245,248,HOUPE,96,1,4,3585211662973
51187,32,2245,248,HOUPE,96,2,4,3585211662980
51188,32,2245,248,HOUPE,96,3,4,3585211662997
51189,32,2245,248,HOUPE,96,4,4,3585211663000
51194,32,2245,248,HOUPE,7112,1,4,3585211663017
51195,32,2245,248,HOUPE,7112,2,4,3585211663024
51196,32,2245,248,HOUPE,7112,3,4,3585211663031
51197,32,2245,248,HOUPE,7112,4,4,3585211663048
51190,32,2245,248,HOUPE,4708,1,4,3585211663055
51191,32,2245,248,HOUPE,4708,2,4,3585211663062
51192,32,2245,248,HOUPE,4708,3,4,3585211663079
51193,32,2245,248,HOUPE,4708,4,4,3585211663086
51218,123,2245,253,HOUPE,48,1,4,3585211663093
51219,123,2245,253,HOUPE,48,2,4,3585211663109
51220,123,2245,253,HOUPE,48,3,4,3585211663116
51221,123,2245,253,HOUPE,48,4,4,3585211663123
51226,123,2245,253,HOUPE,96,1,4,3585211663130
51227,123,2245,253,HOUPE,96,2,4,3585211663147
51228,123,2245,253,HOUPE,96,3,4,3585211663154
51229,123,2245,253,HOUPE,96,4,4,3585211663161
51238,123,2245,253,HOUPE,4708,1,4,3585211663178
51239,123,2245,253,HOUPE,4708,2,4,3585211663185
51240,123,2245,253,HOUPE,4708,3,4,3585211663192
51241,123,2245,253,HOUPE,4708,4,4,3585211663208
51242,123,2245,253,HOUPE,7112,1,4,3585211663215
51243,123,2245,253,HOUPE,7112,2,4,3585211663222
51244,123,2245,253,HOUPE,7112,3,4,3585211663239
51245,123,2245,253,HOUPE,7112,4,4,3585211663246
57182,31,10304,247,MILAD,21,2,3,3585211663253
57183,31,10305,247,MILAD,21,3,3,3585211663260
57184,31,10306,247,MILAD,21,4,3,3585211663277
57185,31,10307,247,MILAD,21,5,3,3585211663284
57186,31,10308,247,MILAD,21,6,3,3585211663291
57187,31,10309,247,MILAD,60,2,3,3585211663307
57188,31,10310,247,MILAD,60,3,3,3585211663314
57189,31,10311,247,MILAD,60,4,3,3585211663321
57190,31,10312,247,MILAD,60,5,3,3585211663338
57191,31,10313,247,MILAD,60,6,3,3585211663345
57172,30,10294,245,MILAD,21,2,3,3585211663475
57173,30,10295,245,MILAD,21,3,3,3585211663482
57174,30,10296,245,MILAD,21,4,3,3585211663499
57175,30,10297,245,MILAD,21,5,3,3585211663505
57176,30,10298,245,MILAD,21,6,3,3585211663512
57177,30,10299,245,MILAD,60,2,3,3585211663529
57178,30,10300,245,MILAD,60,3,3,3585211663536
57179,30,10301,245,MILAD,60,4,3,3585211663543
57180,30,10302,245,MILAD,60,5,3,3585211663550
57181,30,10303,245,MILAD,60,6,3,3585211663567
57192,32,10314,248,MILAD,21,2,3,3585211663574
57193,32,10315,248,MILAD,21,3,3,3585211663581
57194,32,10316,248,MILAD,21,4,3,3585211663598
57195,32,10317,248,MILAD,21,5,3,3585211663604
57196,32,10318,248,MILAD,21,6,3,3585211663611
57197,32,10319,248,MILAD,60,2,3,3585211663628
57198,32,10320,248,MILAD,60,3,3,3585211663635
57199,32,10321,248,MILAD,60,4,3,3585211663642
57200,32,10322,248,MILAD,60,5,3,3585211663659
57201,32,10323,248,MILAD,60,6,3,3585211663666
57150,102,10272,200,MILAD,21,3,3,3585211663680
57151,102,10273,200,MILAD,21,4,3,3585211663697
57152,102,10274,200,MILAD,21,5,3,3585211663703
57153,102,10275,200,MILAD,21,6,3,3585211663710
57154,102,10276,200,MILAD,21,7,3,3585211663727
57155,102,10277,200,MILAD,60,3,3,3585211663741
57156,102,10278,200,MILAD,60,4,3,3585211663758
57157,102,10279,200,MILAD,60,5,3,3585211663765
57158,102,10280,200,MILAD,60,6,3,3585211663772
57159,102,10281,200,MILAD,60,7,3,3585211663789
51162,31,2245,247,HOUPE,48,1,4,3585211663796
51163,31,2245,247,HOUPE,48,2,4,3585211663802
51164,31,2245,247,HOUPE,48,3,4,3585211663819
51165,31,2245,247,HOUPE,48,4,4,3585211663826
51166,31,2245,247,HOUPE,96,1,4,3585211663833
51167,31,2245,247,HOUPE,96,2,4,3585211663840
51168,31,2245,247,HOUPE,96,3,4,3585211663857
51169,31,2245,247,HOUPE,96,4,4,3585211663864
51170,31,2245,247,HOUPE,4708,1,4,3585211663871
51171,31,2245,247,HOUPE,4708,2,4,3585211663888
51172,31,2245,247,HOUPE,4708,3,4,3585211663895
51173,31,2245,247,HOUPE,4708,4,4,3585211663901
51174,31,2245,247,HOUPE,7112,1,4,3585211663918
51175,31,2245,247,HOUPE,7112,2,4,3585211663925
51176,31,2245,247,HOUPE,7112,3,4,3585211663932
51177,31,2245,247,HOUPE,7112,4,4,3585211663949
56205,114,9647,220,ETERN,10,2,3,3585211664106
56206,114,9648,220,ETERN,10,3,3,3585211664113
56207,114,9649,220,ETERN,10,4,3,3585211664120
56208,114,9650,220,ETERN,10,5,3,3585211664137
56209,114,9651,220,ETERN,10,6,3,3585211664144
56210,114,9652,220,ETERN,60,2,3,3585211664151
56211,114,9653,220,ETERN,60,3,3,3585211664168
56212,114,9654,220,ETERN,60,4,3,3585211664175
56213,114,9655,220,ETERN,60,5,3,3585211664182
56214,114,9656,220,ETERN,60,6,3,3585211664199
56215,30,9657,245,ETERN,10,2,3,3585211664205
56216,30,9658,245,ETERN,10,3,3,3585211664212
56217,30,9659,245,ETERN,10,4,3,3585211664229
56218,30,9660,245,ETERN,10,5,3,3585211664236
56219,30,9661,245,ETERN,10,6,3,3585211664243
56220,30,9662,245,ETERN,60,2,3,3585211664250
56221,30,9663,245,ETERN,60,3,3,3585211664267
56222,30,9664,245,ETERN,60,4,3,3585211664274
56223,30,9665,245,ETERN,60,5,3,3585211664281
56224,30,9666,245,ETERN,60,6,3,3585211664298
56195,112,9637,213,ETERN,10,2,3,3585211664304
56196,112,9638,213,ETERN,10,3,3,3585211664311
56197,112,9639,213,ETERN,10,4,3,3585211664328
56198,112,9640,213,ETERN,10,5,3,3585211664335
56199,112,9641,213,ETERN,10,6,3,3585211664342
56200,112,9642,213,ETERN,60,2,3,3585211664359
56201,112,9643,213,ETERN,60,3,3,3585211664366
56202,112,9644,213,ETERN,60,4,3,3585211664373
56203,112,9645,213,ETERN,60,5,3,3585211664380
56204,112,9646,213,ETERN,60,6,3,3585211664397
55070,135,8922,502,RIO,92,3,3,3585211664403
55071,135,8923,502,RIO,92,4,3,3585211664410
55072,135,8924,502,RIO,92,5,3,3585211664427
